,PLAYER_ID,C,G,F,checker
0,201166,0.0,1.0,0.0,1.0
1,203932,0.0,0.0,1.0,1.0
2,1626151,0.0,1.0,0.0,1.0
3,203940,0.0,0.0,1.0,1.0
4,201143,1.0,0.0,0.0,1.0
5,2744,1.0,0.0,0.0,1.0
6,202329,0.0,0.0,1.0,1.0
7,101187,0.0,1.0,0.0,1.0
8,1626210,1.0,0.0,0.0,1.0
9,202692,0.0,1.0,0.0,1.0
10,203458,1.0,0.0,0.0,1.0
11,1627293,0.0,0.0,1.0,1.0
12,201582,1.0,0.0,0.0,1.0
13,203459,0.0,1.0,0.0,1.0
14,202087,0.0,0.0,1.0,1.0
15,2405,1.0,0.0,0.0,1.0
16,101161,0.0,0.0,1.0,1.0
17,2760,0.0,0.0,1.0,1.0
18,203083,1.0,0.0,0.0,1.0
19,2738,0.0,1.0,0.0,1.0
20,1889,0.0,1.0,0.0,1.0
21,203460,0.0,1.0,0.0,1.0
22,200745,1.0,0.0,0.0,1.0
23,101106,1.0,0.0,0.0,1.0
24,202726,0.0,1.0,0.0,1.0
25,203094,0.0,0.0,1.0,1.0
26,203952,0.0,1.0,0.0,1.0
27,203461,0.0,0.0,1.0,1.0
28,1626148,0.0,0.0,1.0,1.0
29,203076,1.0,0.0,0.0,1.0
30,201627,0.0,1.0,0.0,1.0
31,201229,0.0,0.0,1.0,1.0
32,203462,0.0,1.0,0.0,1.0
33,203382,1.0,0.0,0.0,1.0
34,201167,0.0,1.0,0.0,1.0
35,203085,0.0,1.0,0.0,1.0
36,202340,0.0,1.0,0.0,1.0
37,1626253,0.0,1.0,0.0,1.0
38,203463,0.0,1.0,0.0,1.0
39,2757,0.0,1.0,0.0,1.0
40,202687,1.0,0.0,0.0,1.0
41,201933,0.0,0.0,1.0,1.0
42,1626246,1.0,0.0,0.0,1.0
43,1626171,0.0,0.0,1.0,1.0
44,202711,0.0,1.0,0.0,1.0
45,2564,1.0,0.0,0.0,1.0
46,203078,0.0,1.0,0.0,1.0
47,201148,0.0,0.0,1.0,1.0
48,1626183,0.0,0.0,1.0,1.0
49,101138,0.0,0.0,1.0,1.0
50,201943,0.0,1.0,0.0,1.0
51,202688,0.0,1.0,0.0,1.0
52,201575,0.0,1.0,0.0,1.0
53,203148,0.0,1.0,0.0,1.0
54,1627362,0.0,1.0,0.0,1.0
55,201572,1.0,0.0,0.0,1.0
56,203998,0.0,0.0,1.0,1.0
57,203955,0.0,1.0,0.0,1.0
58,1626214,0.0,1.0,0.0,1.0
59,201228,0.0,1.0,0.0,1.0
60,203468,0.0,1.0,0.0,1.0
61,101139,0.0,1.0,0.0,1.0
62,203912,0.0,1.0,0.0,1.0
63,203946,1.0,0.0,0.0,1.0
64,1626166,0.0,1.0,0.0,1.0
65,201171,0.0,0.0,1.0,1.0
66,2546,0.0,0.0,1.0,1.0
67,2406,0.0,0.0,1.0,1.0
68,202718,0.0,0.0,1.0,1.0
69,101112,0.0,0.0,1.0,1.0
70,101111,0.0,0.0,1.0,1.0
71,201978,0.0,0.0,1.0,1.0
72,2365,1.0,0.0,0.0,1.0
73,2547,0.0,0.0,1.0,1.0
74,203142,0.0,0.0,1.0,1.0
75,203187,0.0,0.0,1.0,1.0
76,2549,1.0,0.0,0.0,1.0
77,1626191,0.0,0.0,1.0,1.0
78,101108,0.0,1.0,0.0,1.0
79,1626174,0.0,0.0,1.0,1.0
80,101236,1.0,0.0,0.0,1.0
81,203921,0.0,0.0,1.0,1.0
82,1626146,0.0,0.0,1.0,1.0
83,203991,1.0,0.0,0.0,1.0
84,203469,1.0,0.0,0.0,1.0
85,202332,1.0,0.0,0.0,1.0
86,201147,0.0,1.0,0.0,1.0
87,203928,0.0,0.0,1.0,1.0
88,202709,0.0,1.0,0.0,1.0
89,1626262,0.0,0.0,1.0,1.0
90,201584,0.0,1.0,0.0,1.0
91,1626245,1.0,0.0,0.0,1.0
92,1626156,0.0,1.0,0.0,1.0
93,201571,0.0,1.0,0.0,1.0
94,2563,0.0,1.0,0.0,1.0
95,203081,0.0,1.0,0.0,1.0
96,203996,0.0,0.0,1.0,1.0
97,204014,0.0,0.0,1.0,1.0
98,201568,0.0,0.0,1.0,1.0
99,201980,0.0,1.0,0.0,1.0
100,201967,0.0,0.0,1.0,1.0
101,201589,0.0,0.0,1.0,1.0
102,201954,0.0,1.0,0.0,1.0
103,1626199,0.0,0.0,1.0,1.0
104,101135,1.0,0.0,0.0,1.0
105,2561,0.0,0.0,1.0,1.0
106,201599,1.0,0.0,0.0,1.0
107,201971,1.0,0.0,0.0,1.0
108,201942,0.0,1.0,0.0,1.0
109,202326,1.0,0.0,0.0,1.0
110,201960,0.0,0.0,1.0,1.0
111,1626153,0.0,1.0,0.0,1.0
112,203471,0.0,1.0,0.0,1.0
113,101114,0.0,1.0,0.0,1.0
114,202324,1.0,0.0,0.0,1.0
115,201565,0.0,1.0,0.0,1.0
116,202682,0.0,0.0,1.0,1.0
117,1626164,0.0,1.0,0.0,1.0
118,2734,0.0,1.0,0.0,1.0
119,203906,0.0,0.0,1.0,1.0
120,203473,1.0,0.0,0.0,1.0
121,203079,0.0,1.0,0.0,1.0
122,1717,0.0,0.0,1.0,1.0
123,202388,0.0,1.0,0.0,1.0
124,202700,1.0,0.0,0.0,1.0
125,203926,0.0,0.0,1.0,1.0
126,203110,0.0,0.0,1.0,1.0
127,2400,0.0,0.0,1.0,1.0
128,1626251,0.0,0.0,1.0,1.0
129,2730,1.0,0.0,0.0,1.0
130,203939,1.0,0.0,0.0,1.0
131,2548,0.0,1.0,0.0,1.0
132,202734,0.0,1.0,0.0,1.0
133,202334,1.0,0.0,0.0,1.0
134,204002,1.0,0.0,0.0,1.0
135,203901,0.0,1.0,0.0,1.0
136,202407,0.0,1.0,0.0,1.0
137,202343,0.0,1.0,0.0,1.0
138,1882,0.0,0.0,1.0,1.0
139,1626144,0.0,1.0,0.0,1.0
140,202683,1.0,0.0,0.0,1.0
141,202339,0.0,1.0,0.0,1.0
142,201569,0.0,1.0,0.0,1.0
143,203961,1.0,0.0,0.0,1.0
144,203475,0.0,1.0,0.0,1.0
145,101141,0.0,0.0,1.0,1.0
146,203095,0.0,1.0,0.0,1.0
147,202323,0.0,1.0,0.0,1.0
148,203105,1.0,0.0,0.0,1.0
149,1626163,1.0,0.0,0.0,1.0
150,202066,0.0,1.0,0.0,1.0
151,203914,0.0,1.0,0.0,1.0
152,202390,0.0,1.0,0.0,1.0
153,201588,0.0,1.0,0.0,1.0
154,101123,0.0,0.0,1.0,1.0
155,201945,0.0,1.0,0.0,1.0
156,203507,0.0,0.0,1.0,1.0
157,203922,0.0,1.0,0.0,1.0
158,201609,0.0,1.0,0.0,1.0
159,202330,0.0,0.0,1.0,1.0
160,203476,1.0,0.0,0.0,1.0
161,202328,1.0,0.0,0.0,1.0
162,202962,1.0,0.0,0.0,1.0
163,202349,0.0,1.0,0.0,1.0
164,203084,0.0,0.0,1.0,1.0
165,202355,1.0,0.0,0.0,1.0
166,203156,1.0,0.0,0.0,1.0
167,203138,0.0,1.0,0.0,1.0
168,203546,0.0,1.0,0.0,1.0
169,101133,1.0,0.0,0.0,1.0
170,202697,0.0,1.0,0.0,1.0
171,203477,0.0,1.0,0.0,1.0
172,202738,0.0,1.0,0.0,1.0
173,202397,0.0,1.0,0.0,1.0
174,200826,0.0,1.0,0.0,1.0
175,201581,1.0,0.0,0.0,1.0
176,1626266,0.0,0.0,1.0,1.0
177,200755,0.0,1.0,0.0,1.0
178,2747,0.0,1.0,0.0,1.0
179,203960,0.0,1.0,0.0,1.0
180,203210,0.0,0.0,1.0,1.0
181,201580,1.0,0.0,0.0,1.0
182,203953,0.0,0.0,1.0,1.0
183,203109,0.0,0.0,1.0,1.0
184,1626143,1.0,0.0,0.0,1.0
185,2037,0.0,1.0,0.0,1.0
186,2749,0.0,1.0,0.0,1.0
187,202341,0.0,1.0,0.0,1.0
188,203516,0.0,0.0,1.0,1.0
189,201935,0.0,1.0,0.0,1.0
190,201949,0.0,0.0,1.0,1.0
191,2592,0.0,1.0,0.0,1.0
192,203949,0.0,0.0,1.0,1.0
193,203923,0.0,1.0,0.0,1.0
194,203099,0.0,1.0,0.0,1.0
195,201162,0.0,0.0,1.0,1.0
196,203096,1.0,0.0,0.0,1.0
197,204067,0.0,1.0,0.0,1.0
198,1626185,0.0,0.0,1.0,1.0
199,203950,1.0,0.0,0.0,1.0
200,101127,0.0,1.0,0.0,1.0
201,201160,1.0,0.0,0.0,1.0
202,1891,0.0,1.0,0.0,1.0
203,201574,1.0,0.0,0.0,1.0
204,201965,1.0,0.0,0.0,1.0
205,201145,0.0,0.0,1.0,1.0
206,201952,0.0,1.0,0.0,1.0
207,203481,1.0,0.0,0.0,1.0
208,203924,0.0,0.0,1.0,1.0
209,202379,0.0,0.0,1.0,1.0
210,203087,0.0,1.0,0.0,1.0
211,202391,0.0,1.0,0.0,1.0
212,1626170,0.0,1.0,0.0,1.0
213,201573,0.0,1.0,0.0,1.0
214,202690,0.0,1.0,0.0,1.0
215,202710,0.0,1.0,0.0,1.0
216,201149,1.0,0.0,0.0,1.0
217,201975,0.0,1.0,0.0,1.0
218,203925,0.0,1.0,0.0,1.0
219,204060,0.0,0.0,1.0,1.0
220,2207,0.0,1.0,0.0,1.0
221,1626202,0.0,1.0,0.0,1.0
222,201202,1.0,0.0,0.0,1.0
223,203530,1.0,0.0,0.0,1.0
224,203089,0.0,0.0,1.0,1.0
225,203098,0.0,1.0,0.0,1.0
226,202322,0.0,1.0,0.0,1.0
227,203948,1.0,0.0,0.0,1.0
228,202720,0.0,0.0,1.0,1.0
229,201973,0.0,0.0,1.0,1.0
230,202685,1.0,0.0,0.0,1.0
231,203613,0.0,1.0,0.0,1.0
232,203919,0.0,1.0,0.0,1.0
233,203903,0.0,1.0,0.0,1.0
234,200770,0.0,1.0,0.0,1.0
235,202706,0.0,1.0,0.0,1.0
236,201941,1.0,0.0,0.0,1.0
237,203895,0.0,1.0,0.0,1.0
238,1626175,0.0,0.0,1.0,1.0
239,203268,0.0,1.0,0.0,1.0
240,101181,0.0,1.0,0.0,1.0
241,203962,0.0,0.0,1.0,1.0
242,201177,0.0,0.0,1.0,1.0
243,1626196,0.0,1.0,0.0,1.0
244,2746,0.0,0.0,1.0,1.0
245,201950,0.0,1.0,0.0,1.0
246,203944,0.0,0.0,1.0,1.0
247,1626147,0.0,1.0,0.0,1.0
248,202712,1.0,0.0,0.0,1.0
249,203200,0.0,1.0,0.0,1.0
250,1626159,0.0,0.0,1.0,1.0
251,203994,1.0,0.0,0.0,1.0
252,203909,0.0,1.0,0.0,1.0
253,1626157,1.0,0.0,0.0,1.0
254,202695,0.0,0.0,1.0,1.0
255,203951,0.0,1.0,0.0,1.0
256,203482,1.0,0.0,0.0,1.0
257,1626162,0.0,0.0,1.0,1.0
258,202689,0.0,1.0,0.0,1.0
259,203088,0.0,1.0,0.0,1.0
260,2570,1.0,0.0,0.0,1.0
261,202702,0.0,0.0,1.0,1.0
262,203145,0.0,1.0,0.0,1.0
263,203484,0.0,1.0,0.0,1.0
264,201142,0.0,0.0,1.0,1.0
265,708,0.0,0.0,1.0,1.0
266,201567,0.0,0.0,1.0,1.0
267,2755,0.0,1.0,0.0,1.0
268,202338,1.0,0.0,0.0,1.0
269,1626172,0.0,0.0,1.0,1.0
270,203114,0.0,1.0,0.0,1.0
271,2550,0.0,1.0,0.0,1.0
272,202691,0.0,1.0,0.0,1.0
273,977,0.0,1.0,0.0,1.0
274,201585,1.0,0.0,0.0,1.0
275,203123,0.0,0.0,1.0,1.0
276,2743,0.0,0.0,1.0,1.0
277,204001,1.0,0.0,0.0,1.0
278,203937,0.0,0.0,1.0,1.0
279,2594,0.0,1.0,0.0,1.0
280,200768,0.0,1.0,0.0,1.0
281,203124,1.0,0.0,0.0,1.0
282,202713,0.0,0.0,1.0,1.0
283,202681,0.0,1.0,0.0,1.0
284,200746,0.0,0.0,1.0,1.0
285,203934,0.0,1.0,0.0,1.0
286,202362,0.0,1.0,0.0,1.0
287,202498,0.0,0.0,1.0,1.0
288,204038,0.0,1.0,0.0,1.0
289,1626204,0.0,0.0,1.0,1.0
290,202730,1.0,0.0,0.0,1.0
291,2544,0.0,0.0,1.0,1.0
292,2571,0.0,1.0,0.0,1.0
293,203485,0.0,1.0,0.0,1.0
294,200811,0.0,0.0,1.0,1.0
295,101150,0.0,1.0,0.0,1.0
296,201601,0.0,0.0,1.0,1.0
297,203512,1.0,0.0,0.0,1.0
298,1626242,0.0,1.0,0.0,1.0
299,2449,0.0,0.0,1.0,1.0
300,202337,0.0,0.0,1.0,1.0
301,2736,0.0,0.0,1.0,1.0
302,1938,0.0,1.0,0.0,1.0
303,201188,1.0,0.0,0.0,1.0
304,1626273,0.0,1.0,0.0,1.0
305,101162,1.0,0.0,0.0,1.0
306,201158,0.0,1.0,0.0,1.0
307,202694,0.0,0.0,1.0,1.0
308,203935,0.0,1.0,0.0,1.0
309,201977,0.0,1.0,0.0,1.0
310,201596,0.0,1.0,0.0,1.0
311,1626209,0.0,1.0,0.0,1.0
312,203900,0.0,1.0,0.0,1.0
313,202693,0.0,0.0,1.0,1.0
314,201578,1.0,0.0,0.0,1.0
315,101107,0.0,0.0,1.0,1.0
316,203486,1.0,0.0,0.0,1.0
317,2440,0.0,0.0,1.0,1.0
318,2588,1.0,0.0,0.0,1.0
319,203521,0.0,1.0,0.0,1.0
320,203090,0.0,0.0,1.0,1.0
321,1897,0.0,0.0,1.0,1.0
322,203086,1.0,0.0,0.0,1.0
323,201563,0.0,0.0,1.0,1.0
324,203487,0.0,1.0,0.0,1.0
325,203077,0.0,0.0,1.0,1.0
326,201144,0.0,1.0,0.0,1.0
327,2399,0.0,1.0,0.0,1.0
328,2034,0.0,1.0,0.0,1.0
329,203488,1.0,0.0,0.0,1.0
330,203118,0.0,0.0,1.0,1.0
331,203101,1.0,0.0,0.0,1.0
332,203141,0.0,0.0,1.0,1.0
333,203956,0.0,0.0,1.0,1.0
334,2590,0.0,1.0,0.0,1.0
335,101145,0.0,1.0,0.0,1.0
336,1626149,0.0,0.0,1.0,1.0
337,1626167,1.0,0.0,0.0,1.0
338,101126,0.0,1.0,0.0,1.0
339,1737,1.0,0.0,0.0,1.0
340,202357,0.0,0.0,1.0,1.0
341,2403,1.0,0.0,0.0,1.0
342,203457,1.0,0.0,0.0,1.0
343,2555,0.0,0.0,1.0,1.0
344,201156,0.0,1.0,0.0,1.0
345,201587,0.0,1.0,0.0,1.0
346,203917,0.0,1.0,0.0,1.0
347,203999,1.0,0.0,0.0,1.0
348,202703,0.0,0.0,1.0,1.0
349,201593,1.0,0.0,0.0,1.0
350,202696,1.0,0.0,0.0,1.0
351,203943,0.0,0.0,1.0,1.0
352,1626181,0.0,1.0,0.0,1.0
353,202708,0.0,1.0,0.0,1.0
354,201564,0.0,1.0,0.0,1.0
355,201600,1.0,0.0,0.0,1.0
356,201956,0.0,0.0,1.0,1.0
357,203111,0.0,1.0,0.0,1.0
358,203490,0.0,0.0,1.0,1.0
359,203798,0.0,1.0,0.0,1.0
360,200782,0.0,0.0,1.0,1.0
361,203143,0.0,1.0,0.0,1.0
