,PLAYER_ID,C,G,F,checker
224,201202,1.0,0.0,0.0,1.0
225,1627762,0.0,0.0,1.0,1.0
226,203954,1.0,0.0,0.0,1.0
227,203530,1.0,0.0,0.0,1.0
228,203089,1.0,0.0,0.0,1.0
229,203098,0.0,1.0,0.0,1.0
230,101249,0.0,1.0,0.0,1.0
231,202322,0.0,1.0,0.0,1.0
232,203948,1.0,0.0,0.0,1.0
233,202720,0.0,0.0,1.0,1.0
234,201973,0.0,0.0,1.0,1.0
235,202685,1.0,0.0,0.0,1.0
236,1626780,0.0,1.0,0.0,1.0
237,203613,0.0,1.0,0.0,1.0
238,203903,0.0,1.0,0.0,1.0
239,202348,0.0,1.0,0.0,1.0
240,200770,0.0,1.0,0.0,1.0
241,201941,1.0,0.0,0.0,1.0
242,203895,0.0,1.0,0.0,1.0
243,1626175,0.0,0.0,1.0,1.0
244,101181,0.0,1.0,0.0,1.0
245,203962,0.0,0.0,1.0,1.0
246,201177,0.0,0.0,1.0,1.0
247,1626196,0.0,1.0,0.0,1.0
248,201950,0.0,1.0,0.0,1.0
249,1627823,0.0,0.0,1.0,1.0
250,203944,0.0,0.0,1.0,1.0
251,1626147,0.0,1.0,0.0,1.0
252,203120,1.0,0.0,0.0,1.0
253,202712,0.0,0.0,1.0,1.0
254,203200,0.0,1.0,0.0,1.0
255,1626159,0.0,0.0,1.0,1.0
256,203994,1.0,0.0,0.0,1.0
257,203909,0.0,1.0,0.0,1.0
258,1626157,1.0,0.0,0.0,1.0
259,202695,0.0,0.0,1.0,1.0
260,1627770,0.0,1.0,0.0,1.0
261,203482,1.0,0.0,0.0,1.0
262,1626162,0.0,0.0,1.0,1.0
263,202689,0.0,1.0,0.0,1.0
264,202702,0.0,0.0,1.0,1.0
265,203145,0.0,1.0,0.0,1.0
266,203484,0.0,1.0,0.0,1.0
267,201142,0.0,0.0,1.0,1.0
268,201567,0.0,0.0,1.0,1.0
269,202338,1.0,0.0,0.0,1.0
270,1626172,0.0,0.0,1.0,1.0
271,203114,0.0,1.0,0.0,1.0
272,202691,0.0,1.0,0.0,1.0
273,201585,1.0,0.0,0.0,1.0
274,1627739,0.0,1.0,0.0,1.0
275,2743,0.0,0.0,1.0,1.0
276,204001,0.0,0.0,1.0,1.0
277,203937,0.0,1.0,0.0,1.0
278,2594,0.0,1.0,0.0,1.0
279,200768,0.0,1.0,0.0,1.0
280,203124,1.0,0.0,0.0,1.0
281,202713,0.0,0.0,1.0,1.0
282,1627787,0.0,0.0,1.0,1.0
283,202681,0.0,1.0,0.0,1.0
284,200746,0.0,0.0,1.0,1.0
285,203934,0.0,1.0,0.0,1.0
286,202362,0.0,1.0,0.0,1.0
287,202498,0.0,0.0,1.0,1.0
288,204038,0.0,1.0,0.0,1.0
289,1626204,0.0,0.0,1.0,1.0
290,202336,1.0,0.0,0.0,1.0
291,202730,1.0,0.0,0.0,1.0
292,2544,0.0,0.0,1.0,1.0
293,2571,0.0,1.0,0.0,1.0
294,101150,0.0,1.0,0.0,1.0
295,201601,0.0,0.0,1.0,1.0
296,203512,1.0,0.0,0.0,1.0
297,2449,0.0,0.0,1.0,1.0
298,202337,0.0,0.0,1.0,1.0
299,2736,0.0,0.0,1.0,1.0
300,1627781,0.0,1.0,0.0,1.0
301,1627763,0.0,1.0,0.0,1.0
302,1627098,0.0,1.0,0.0,1.0
303,1627736,0.0,1.0,0.0,1.0
304,202412,0.0,1.0,0.0,1.0
305,1938,0.0,1.0,0.0,1.0
306,201188,1.0,0.0,0.0,1.0
307,1626273,0.0,1.0,0.0,1.0
308,101162,1.0,0.0,0.0,1.0
309,201158,0.0,1.0,0.0,1.0
310,1627875,0.0,1.0,0.0,1.0
311,202694,0.0,0.0,1.0,1.0
312,203935,0.0,1.0,0.0,1.0
313,201977,0.0,1.0,0.0,1.0
314,1626209,0.0,1.0,0.0,1.0
315,202693,0.0,0.0,1.0,1.0
316,1627737,0.0,0.0,1.0,1.0
317,201578,1.0,0.0,0.0,1.0
318,1627850,1.0,0.0,0.0,1.0
319,101107,0.0,0.0,1.0,1.0
320,203486,1.0,0.0,0.0,1.0
321,2440,0.0,0.0,1.0,1.0
322,203521,0.0,1.0,0.0,1.0
323,203090,0.0,0.0,1.0,1.0
324,1626254,0.0,0.0,1.0,1.0
325,1897,0.0,0.0,1.0,1.0
326,203086,1.0,0.0,0.0,1.0
327,201563,0.0,0.0,1.0,1.0
328,203487,0.0,1.0,0.0,1.0
329,1627771,0.0,1.0,0.0,1.0
330,203077,0.0,0.0,1.0,1.0
331,201144,0.0,1.0,0.0,1.0
332,2399,0.0,1.0,0.0,1.0
333,2034,0.0,1.0,0.0,1.0
334,203488,1.0,0.0,0.0,1.0
335,203118,0.0,0.0,1.0,1.0
336,1627861,1.0,0.0,0.0,1.0
337,203101,1.0,0.0,0.0,1.0
338,1627851,0.0,0.0,1.0,1.0
339,203141,0.0,0.0,1.0,1.0
340,101145,0.0,1.0,0.0,1.0
341,1626149,0.0,0.0,1.0,1.0
342,1626167,1.0,0.0,0.0,1.0
343,202357,0.0,0.0,1.0,1.0
344,2403,1.0,0.0,0.0,1.0
345,203457,1.0,0.0,0.0,1.0
346,2555,0.0,0.0,1.0,1.0
347,201156,0.0,1.0,0.0,1.0
348,201587,0.0,1.0,0.0,1.0
349,1627852,0.0,0.0,1.0,1.0
350,1627879,0.0,1.0,0.0,1.0
351,203917,0.0,1.0,0.0,1.0
352,203999,1.0,0.0,0.0,1.0
353,202703,0.0,0.0,1.0,1.0
354,202696,1.0,0.0,0.0,1.0
355,203943,0.0,0.0,1.0,1.0
356,1626181,0.0,1.0,0.0,1.0
357,202708,0.0,1.0,0.0,1.0
358,1627855,0.0,0.0,1.0,1.0
359,201600,1.0,0.0,0.0,1.0
360,201956,0.0,0.0,1.0,1.0
361,203490,0.0,0.0,1.0,1.0
362,200782,0.0,0.0,1.0,1.0
363,1627783,0.0,0.0,1.0,1.0
364,1626192,0.0,1.0,0.0,1.0
365,1627868,0.0,1.0,0.0,1.0
366,201976,0.0,1.0,0.0,1.0
367,1627775,0.0,1.0,0.0,1.0
368,202335,0.0,0.0,1.0,1.0
369,201988,0.0,1.0,0.0,1.0
370,2200,1.0,0.0,0.0,1.0
371,202331,0.0,0.0,1.0,1.0
372,200794,0.0,0.0,1.0,1.0
373,1718,0.0,0.0,1.0,1.0
374,1627835,0.0,0.0,1.0,1.0
375,203510,0.0,1.0,0.0,1.0
376,203112,0.0,0.0,1.0,1.0
377,1626188,0.0,1.0,0.0,1.0
378,1626154,0.0,1.0,0.0,1.0
379,200765,0.0,1.0,0.0,1.0
380,1626176,0.0,0.0,1.0,1.0
381,201196,0.0,1.0,0.0,1.0
382,200751,0.0,1.0,0.0,1.0
383,1626173,0.0,1.0,0.0,1.0
384,203526,0.0,1.0,0.0,1.0
385,101109,0.0,1.0,0.0,1.0
386,203493,0.0,0.0,1.0,1.0
387,202704,0.0,1.0,0.0,1.0
388,202130,0.0,0.0,1.0,1.0
389,2210,0.0,0.0,1.0,1.0
390,1626158,0.0,0.0,1.0,1.0
391,201937,0.0,1.0,0.0,1.0
392,203496,0.0,0.0,1.0,1.0
393,201577,1.0,0.0,0.0,1.0
394,203918,0.0,1.0,0.0,1.0
395,203585,0.0,1.0,0.0,1.0
396,201155,0.0,1.0,0.0,1.0
397,1627758,0.0,1.0,0.0,1.0
398,1626178,0.0,0.0,1.0,1.0
399,101179,0.0,1.0,0.0,1.0
400,201579,1.0,0.0,0.0,1.0
401,200752,0.0,0.0,1.0,1.0
402,203497,1.0,0.0,0.0,1.0
403,201566,0.0,1.0,0.0,1.0
404,201583,0.0,0.0,1.0,1.0
405,203527,0.0,0.0,1.0,1.0
406,1626257,1.0,0.0,0.0,1.0
407,1626155,0.0,0.0,1.0,1.0
408,2756,0.0,1.0,0.0,1.0
409,203930,0.0,1.0,0.0,1.0
410,203902,0.0,1.0,0.0,1.0
411,201586,0.0,0.0,1.0,1.0
412,200771,0.0,1.0,0.0,1.0
413,203552,0.0,1.0,0.0,1.0
414,203498,0.0,0.0,1.0,1.0
415,203894,0.0,1.0,0.0,1.0
416,2733,0.0,1.0,0.0,1.0
417,1627848,0.0,0.0,1.0,1.0
418,1627815,0.0,1.0,0.0,1.0
419,202714,0.0,1.0,0.0,1.0
420,1627746,1.0,0.0,0.0,1.0
421,203524,0.0,0.0,1.0,1.0
422,203915,0.0,1.0,0.0,1.0
423,201150,1.0,0.0,0.0,1.0
424,1626169,0.0,0.0,1.0,1.0
425,201939,0.0,1.0,0.0,1.0
426,1627757,1.0,0.0,0.0,1.0
427,200779,0.0,0.0,1.0,1.0
428,203500,1.0,0.0,0.0,1.0
429,204456,0.0,1.0,0.0,1.0
430,203933,0.0,0.0,1.0,1.0
431,201959,0.0,0.0,1.0,1.0
432,204028,1.0,0.0,0.0,1.0
433,1627752,0.0,0.0,1.0,1.0
434,203093,0.0,0.0,1.0,1.0
435,203082,0.0,0.0,1.0,1.0
436,1626179,0.0,1.0,0.0,1.0
437,200757,0.0,0.0,1.0,1.0
438,201152,0.0,0.0,1.0,1.0
439,203080,0.0,0.0,1.0,1.0
440,1627748,1.0,0.0,0.0,1.0
441,201168,1.0,0.0,0.0,1.0
442,204025,0.0,1.0,0.0,1.0
443,203501,0.0,1.0,0.0,1.0
444,1627817,0.0,1.0,0.0,1.0
445,202389,1.0,0.0,0.0,1.0
446,1627789,0.0,1.0,0.0,1.0
447,202699,0.0,0.0,1.0,1.0
448,203107,0.0,1.0,0.0,1.0
449,201962,0.0,1.0,0.0,1.0
450,2754,0.0,1.0,0.0,1.0
451,2225,0.0,1.0,0.0,1.0
452,203503,0.0,1.0,0.0,1.0
453,1626203,0.0,1.0,0.0,1.0
454,2772,0.0,0.0,1.0,1.0
455,202344,0.0,0.0,1.0,1.0
456,203504,0.0,1.0,0.0,1.0
457,1626168,0.0,0.0,1.0,1.0
458,202684,1.0,0.0,0.0,1.0
459,203584,0.0,1.0,0.0,1.0
460,1627786,0.0,0.0,1.0,1.0
461,201951,0.0,1.0,0.0,1.0
462,203898,0.0,1.0,0.0,1.0
463,204020,0.0,1.0,0.0,1.0
464,1627755,0.0,1.0,0.0,1.0
465,203092,1.0,0.0,0.0,1.0
466,201936,0.0,1.0,0.0,1.0
467,2199,1.0,0.0,0.0,1.0
468,1626145,0.0,1.0,0.0,1.0
469,2617,0.0,0.0,1.0,1.0
470,203506,0.0,1.0,0.0,1.0
471,1713,0.0,1.0,0.0,1.0
472,1627735,0.0,1.0,0.0,1.0
473,201961,0.0,1.0,0.0,1.0
474,1627782,0.0,1.0,0.0,1.0
475,202325,0.0,0.0,1.0,1.0
476,202083,0.0,1.0,0.0,1.0
477,203115,0.0,1.0,0.0,1.0
478,1626161,1.0,0.0,0.0,1.0
479,203186,1.0,0.0,0.0,1.0
480,1626195,1.0,0.0,0.0,1.0
481,201163,0.0,0.0,1.0,1.0
482,1627812,0.0,1.0,0.0,1.0
483,203897,0.0,1.0,0.0,1.0
484,2216,0.0,0.0,1.0,1.0
485,2585,1.0,0.0,0.0,1.0
